table,column,data_type,nullable,description
target_domain_entity_0310,metadata,JSONB,YES,Target column for domain entity 310 field 10 in modern schema
target_domain_entity_0310,created_at,TIMESTAMPTZ,YES,Target column for domain entity 310 field 11 in modern schema
target_domain_entity_0310,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 310 field 12 in modern schema
target_domain_entity_0311,id,UUID,NO,Target column for domain entity 311 field 1 in modern schema
target_domain_entity_0311,name,VARCHAR(255),NO,Target column for domain entity 311 field 2 in modern schema
target_domain_entity_0311,external_ref,VARCHAR(100),NO,Target column for domain entity 311 field 3 in modern schema
target_domain_entity_0311,state,VARCHAR(30),NO,Target column for domain entity 311 field 4 in modern schema
target_domain_entity_0311,amount,BIGINT,YES,Target column for domain entity 311 field 5 in modern schema
target_domain_entity_0311,count,INTEGER,YES,Target column for domain entity 311 field 6 in modern schema
target_domain_entity_0311,parent_ref,UUID,YES,Target column for domain entity 311 field 7 in modern schema
target_domain_entity_0311,start_time,TIMESTAMPTZ,YES,Target column for domain entity 311 field 8 in modern schema
target_domain_entity_0311,end_time,TIMESTAMPTZ,YES,Target column for domain entity 311 field 9 in modern schema
target_domain_entity_0311,metadata,JSONB,YES,Target column for domain entity 311 field 10 in modern schema
target_domain_entity_0311,created_at,TIMESTAMPTZ,YES,Target column for domain entity 311 field 11 in modern schema
target_domain_entity_0311,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 311 field 12 in modern schema
target_domain_entity_0312,id,UUID,NO,Target column for domain entity 312 field 1 in modern schema
target_domain_entity_0312,name,VARCHAR(255),NO,Target column for domain entity 312 field 2 in modern schema
target_domain_entity_0312,external_ref,VARCHAR(100),NO,Target column for domain entity 312 field 3 in modern schema
target_domain_entity_0312,state,VARCHAR(30),NO,Target column for domain entity 312 field 4 in modern schema
target_domain_entity_0312,amount,BIGINT,YES,Target column for domain entity 312 field 5 in modern schema
target_domain_entity_0312,count,INTEGER,YES,Target column for domain entity 312 field 6 in modern schema
target_domain_entity_0312,parent_ref,UUID,YES,Target column for domain entity 312 field 7 in modern schema
target_domain_entity_0312,start_time,TIMESTAMPTZ,YES,Target column for domain entity 312 field 8 in modern schema
target_domain_entity_0312,end_time,TIMESTAMPTZ,YES,Target column for domain entity 312 field 9 in modern schema
target_domain_entity_0312,metadata,JSONB,YES,Target column for domain entity 312 field 10 in modern schema
target_domain_entity_0312,created_at,TIMESTAMPTZ,YES,Target column for domain entity 312 field 11 in modern schema
target_domain_entity_0312,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 312 field 12 in modern schema
target_domain_entity_0313,id,UUID,NO,Target column for domain entity 313 field 1 in modern schema
target_domain_entity_0313,name,VARCHAR(255),NO,Target column for domain entity 313 field 2 in modern schema
target_domain_entity_0313,external_ref,VARCHAR(100),NO,Target column for domain entity 313 field 3 in modern schema
target_domain_entity_0313,state,VARCHAR(30),NO,Target column for domain entity 313 field 4 in modern schema
target_domain_entity_0313,amount,BIGINT,YES,Target column for domain entity 313 field 5 in modern schema
target_domain_entity_0313,count,INTEGER,YES,Target column for domain entity 313 field 6 in modern schema
target_domain_entity_0313,parent_ref,UUID,YES,Target column for domain entity 313 field 7 in modern schema
target_domain_entity_0313,start_time,TIMESTAMPTZ,YES,Target column for domain entity 313 field 8 in modern schema
target_domain_entity_0313,end_time,TIMESTAMPTZ,YES,Target column for domain entity 313 field 9 in modern schema
target_domain_entity_0313,metadata,JSONB,YES,Target column for domain entity 313 field 10 in modern schema
target_domain_entity_0313,created_at,TIMESTAMPTZ,YES,Target column for domain entity 313 field 11 in modern schema
target_domain_entity_0313,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 313 field 12 in modern schema
target_domain_entity_0314,id,UUID,NO,Target column for domain entity 314 field 1 in modern schema
target_domain_entity_0314,name,VARCHAR(255),NO,Target column for domain entity 314 field 2 in modern schema
target_domain_entity_0314,external_ref,VARCHAR(100),NO,Target column for domain entity 314 field 3 in modern schema
target_domain_entity_0314,state,VARCHAR(30),NO,Target column for domain entity 314 field 4 in modern schema
target_domain_entity_0314,amount,BIGINT,YES,Target column for domain entity 314 field 5 in modern schema
target_domain_entity_0314,count,INTEGER,YES,Target column for domain entity 314 field 6 in modern schema
target_domain_entity_0314,parent_ref,UUID,YES,Target column for domain entity 314 field 7 in modern schema
target_domain_entity_0314,start_time,TIMESTAMPTZ,YES,Target column for domain entity 314 field 8 in modern schema
target_domain_entity_0314,end_time,TIMESTAMPTZ,YES,Target column for domain entity 314 field 9 in modern schema
target_domain_entity_0314,metadata,JSONB,YES,Target column for domain entity 314 field 10 in modern schema
target_domain_entity_0314,created_at,TIMESTAMPTZ,YES,Target column for domain entity 314 field 11 in modern schema
target_domain_entity_0314,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 314 field 12 in modern schema
target_domain_entity_0315,id,UUID,NO,Target column for domain entity 315 field 1 in modern schema
target_domain_entity_0315,name,VARCHAR(255),NO,Target column for domain entity 315 field 2 in modern schema
target_domain_entity_0315,external_ref,VARCHAR(100),NO,Target column for domain entity 315 field 3 in modern schema
target_domain_entity_0315,state,VARCHAR(30),NO,Target column for domain entity 315 field 4 in modern schema
target_domain_entity_0315,amount,BIGINT,YES,Target column for domain entity 315 field 5 in modern schema
target_domain_entity_0315,count,INTEGER,YES,Target column for domain entity 315 field 6 in modern schema
target_domain_entity_0315,parent_ref,UUID,YES,Target column for domain entity 315 field 7 in modern schema
target_domain_entity_0315,start_time,TIMESTAMPTZ,YES,Target column for domain entity 315 field 8 in modern schema
target_domain_entity_0315,end_time,TIMESTAMPTZ,YES,Target column for domain entity 315 field 9 in modern schema
target_domain_entity_0315,metadata,JSONB,YES,Target column for domain entity 315 field 10 in modern schema
target_domain_entity_0315,created_at,TIMESTAMPTZ,YES,Target column for domain entity 315 field 11 in modern schema
target_domain_entity_0315,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 315 field 12 in modern schema
target_domain_entity_0316,id,UUID,NO,Target column for domain entity 316 field 1 in modern schema
target_domain_entity_0316,name,VARCHAR(255),NO,Target column for domain entity 316 field 2 in modern schema
target_domain_entity_0316,external_ref,VARCHAR(100),NO,Target column for domain entity 316 field 3 in modern schema
target_domain_entity_0316,state,VARCHAR(30),NO,Target column for domain entity 316 field 4 in modern schema
target_domain_entity_0316,amount,BIGINT,YES,Target column for domain entity 316 field 5 in modern schema
target_domain_entity_0316,count,INTEGER,YES,Target column for domain entity 316 field 6 in modern schema
target_domain_entity_0316,parent_ref,UUID,YES,Target column for domain entity 316 field 7 in modern schema
target_domain_entity_0316,start_time,TIMESTAMPTZ,YES,Target column for domain entity 316 field 8 in modern schema
target_domain_entity_0316,end_time,TIMESTAMPTZ,YES,Target column for domain entity 316 field 9 in modern schema
target_domain_entity_0316,metadata,JSONB,YES,Target column for domain entity 316 field 10 in modern schema
target_domain_entity_0316,created_at,TIMESTAMPTZ,YES,Target column for domain entity 316 field 11 in modern schema
target_domain_entity_0316,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 316 field 12 in modern schema
target_domain_entity_0317,id,UUID,NO,Target column for domain entity 317 field 1 in modern schema
target_domain_entity_0317,name,VARCHAR(255),NO,Target column for domain entity 317 field 2 in modern schema
target_domain_entity_0317,external_ref,VARCHAR(100),NO,Target column for domain entity 317 field 3 in modern schema
target_domain_entity_0317,state,VARCHAR(30),NO,Target column for domain entity 317 field 4 in modern schema
target_domain_entity_0317,amount,BIGINT,YES,Target column for domain entity 317 field 5 in modern schema
target_domain_entity_0317,count,INTEGER,YES,Target column for domain entity 317 field 6 in modern schema
target_domain_entity_0317,parent_ref,UUID,YES,Target column for domain entity 317 field 7 in modern schema
target_domain_entity_0317,start_time,TIMESTAMPTZ,YES,Target column for domain entity 317 field 8 in modern schema
target_domain_entity_0317,end_time,TIMESTAMPTZ,YES,Target column for domain entity 317 field 9 in modern schema
target_domain_entity_0317,metadata,JSONB,YES,Target column for domain entity 317 field 10 in modern schema
target_domain_entity_0317,created_at,TIMESTAMPTZ,YES,Target column for domain entity 317 field 11 in modern schema
target_domain_entity_0317,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 317 field 12 in modern schema
target_domain_entity_0318,id,UUID,NO,Target column for domain entity 318 field 1 in modern schema
target_domain_entity_0318,name,VARCHAR(255),NO,Target column for domain entity 318 field 2 in modern schema
target_domain_entity_0318,external_ref,VARCHAR(100),NO,Target column for domain entity 318 field 3 in modern schema
target_domain_entity_0318,state,VARCHAR(30),NO,Target column for domain entity 318 field 4 in modern schema
target_domain_entity_0318,amount,BIGINT,YES,Target column for domain entity 318 field 5 in modern schema
target_domain_entity_0318,count,INTEGER,YES,Target column for domain entity 318 field 6 in modern schema
target_domain_entity_0318,parent_ref,UUID,YES,Target column for domain entity 318 field 7 in modern schema
target_domain_entity_0318,start_time,TIMESTAMPTZ,YES,Target column for domain entity 318 field 8 in modern schema
target_domain_entity_0318,end_time,TIMESTAMPTZ,YES,Target column for domain entity 318 field 9 in modern schema
target_domain_entity_0318,metadata,JSONB,YES,Target column for domain entity 318 field 10 in modern schema
target_domain_entity_0318,created_at,TIMESTAMPTZ,YES,Target column for domain entity 318 field 11 in modern schema
target_domain_entity_0318,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 318 field 12 in modern schema
target_domain_entity_0319,id,UUID,NO,Target column for domain entity 319 field 1 in modern schema
target_domain_entity_0319,name,VARCHAR(255),NO,Target column for domain entity 319 field 2 in modern schema
target_domain_entity_0319,external_ref,VARCHAR(100),NO,Target column for domain entity 319 field 3 in modern schema
target_domain_entity_0319,state,VARCHAR(30),NO,Target column for domain entity 319 field 4 in modern schema
target_domain_entity_0319,amount,BIGINT,YES,Target column for domain entity 319 field 5 in modern schema
target_domain_entity_0319,count,INTEGER,YES,Target column for domain entity 319 field 6 in modern schema
target_domain_entity_0319,parent_ref,UUID,YES,Target column for domain entity 319 field 7 in modern schema
target_domain_entity_0319,start_time,TIMESTAMPTZ,YES,Target column for domain entity 319 field 8 in modern schema
target_domain_entity_0319,end_time,TIMESTAMPTZ,YES,Target column for domain entity 319 field 9 in modern schema
target_domain_entity_0319,metadata,JSONB,YES,Target column for domain entity 319 field 10 in modern schema
target_domain_entity_0319,created_at,TIMESTAMPTZ,YES,Target column for domain entity 319 field 11 in modern schema
target_domain_entity_0319,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 319 field 12 in modern schema
target_domain_entity_0320,id,UUID,NO,Target column for domain entity 320 field 1 in modern schema
target_domain_entity_0320,name,VARCHAR(255),NO,Target column for domain entity 320 field 2 in modern schema
target_domain_entity_0320,external_ref,VARCHAR(100),NO,Target column for domain entity 320 field 3 in modern schema
target_domain_entity_0320,state,VARCHAR(30),NO,Target column for domain entity 320 field 4 in modern schema
target_domain_entity_0320,amount,BIGINT,YES,Target column for domain entity 320 field 5 in modern schema
target_domain_entity_0320,count,INTEGER,YES,Target column for domain entity 320 field 6 in modern schema
target_domain_entity_0320,parent_ref,UUID,YES,Target column for domain entity 320 field 7 in modern schema
target_domain_entity_0320,start_time,TIMESTAMPTZ,YES,Target column for domain entity 320 field 8 in modern schema
target_domain_entity_0320,end_time,TIMESTAMPTZ,YES,Target column for domain entity 320 field 9 in modern schema
target_domain_entity_0320,metadata,JSONB,YES,Target column for domain entity 320 field 10 in modern schema
target_domain_entity_0320,created_at,TIMESTAMPTZ,YES,Target column for domain entity 320 field 11 in modern schema
target_domain_entity_0320,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 320 field 12 in modern schema
target_domain_entity_0321,id,UUID,NO,Target column for domain entity 321 field 1 in modern schema
target_domain_entity_0321,name,VARCHAR(255),NO,Target column for domain entity 321 field 2 in modern schema
target_domain_entity_0321,external_ref,VARCHAR(100),NO,Target column for domain entity 321 field 3 in modern schema
target_domain_entity_0321,state,VARCHAR(30),NO,Target column for domain entity 321 field 4 in modern schema
target_domain_entity_0321,amount,BIGINT,YES,Target column for domain entity 321 field 5 in modern schema
target_domain_entity_0321,count,INTEGER,YES,Target column for domain entity 321 field 6 in modern schema
target_domain_entity_0321,parent_ref,UUID,YES,Target column for domain entity 321 field 7 in modern schema
target_domain_entity_0321,start_time,TIMESTAMPTZ,YES,Target column for domain entity 321 field 8 in modern schema
target_domain_entity_0321,end_time,TIMESTAMPTZ,YES,Target column for domain entity 321 field 9 in modern schema
target_domain_entity_0321,metadata,JSONB,YES,Target column for domain entity 321 field 10 in modern schema
target_domain_entity_0321,created_at,TIMESTAMPTZ,YES,Target column for domain entity 321 field 11 in modern schema
target_domain_entity_0321,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 321 field 12 in modern schema
target_domain_entity_0322,id,UUID,NO,Target column for domain entity 322 field 1 in modern schema
target_domain_entity_0322,name,VARCHAR(255),NO,Target column for domain entity 322 field 2 in modern schema
target_domain_entity_0322,external_ref,VARCHAR(100),NO,Target column for domain entity 322 field 3 in modern schema
target_domain_entity_0322,state,VARCHAR(30),NO,Target column for domain entity 322 field 4 in modern schema
target_domain_entity_0322,amount,BIGINT,YES,Target column for domain entity 322 field 5 in modern schema
target_domain_entity_0322,count,INTEGER,YES,Target column for domain entity 322 field 6 in modern schema
target_domain_entity_0322,parent_ref,UUID,YES,Target column for domain entity 322 field 7 in modern schema
target_domain_entity_0322,start_time,TIMESTAMPTZ,YES,Target column for domain entity 322 field 8 in modern schema
target_domain_entity_0322,end_time,TIMESTAMPTZ,YES,Target column for domain entity 322 field 9 in modern schema
target_domain_entity_0322,metadata,JSONB,YES,Target column for domain entity 322 field 10 in modern schema
target_domain_entity_0322,created_at,TIMESTAMPTZ,YES,Target column for domain entity 322 field 11 in modern schema
target_domain_entity_0322,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 322 field 12 in modern schema
target_domain_entity_0323,id,UUID,NO,Target column for domain entity 323 field 1 in modern schema
target_domain_entity_0323,name,VARCHAR(255),NO,Target column for domain entity 323 field 2 in modern schema
target_domain_entity_0323,external_ref,VARCHAR(100),NO,Target column for domain entity 323 field 3 in modern schema
target_domain_entity_0323,state,VARCHAR(30),NO,Target column for domain entity 323 field 4 in modern schema
target_domain_entity_0323,amount,BIGINT,YES,Target column for domain entity 323 field 5 in modern schema
target_domain_entity_0323,count,INTEGER,YES,Target column for domain entity 323 field 6 in modern schema
target_domain_entity_0323,parent_ref,UUID,YES,Target column for domain entity 323 field 7 in modern schema
target_domain_entity_0323,start_time,TIMESTAMPTZ,YES,Target column for domain entity 323 field 8 in modern schema
target_domain_entity_0323,end_time,TIMESTAMPTZ,YES,Target column for domain entity 323 field 9 in modern schema
target_domain_entity_0323,metadata,JSONB,YES,Target column for domain entity 323 field 10 in modern schema
target_domain_entity_0323,created_at,TIMESTAMPTZ,YES,Target column for domain entity 323 field 11 in modern schema
target_domain_entity_0323,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 323 field 12 in modern schema
target_domain_entity_0324,id,UUID,NO,Target column for domain entity 324 field 1 in modern schema
target_domain_entity_0324,name,VARCHAR(255),NO,Target column for domain entity 324 field 2 in modern schema
target_domain_entity_0324,external_ref,VARCHAR(100),NO,Target column for domain entity 324 field 3 in modern schema
target_domain_entity_0324,state,VARCHAR(30),NO,Target column for domain entity 324 field 4 in modern schema
target_domain_entity_0324,amount,BIGINT,YES,Target column for domain entity 324 field 5 in modern schema
target_domain_entity_0324,count,INTEGER,YES,Target column for domain entity 324 field 6 in modern schema
target_domain_entity_0324,parent_ref,UUID,YES,Target column for domain entity 324 field 7 in modern schema
target_domain_entity_0324,start_time,TIMESTAMPTZ,YES,Target column for domain entity 324 field 8 in modern schema
target_domain_entity_0324,end_time,TIMESTAMPTZ,YES,Target column for domain entity 324 field 9 in modern schema
target_domain_entity_0324,metadata,JSONB,YES,Target column for domain entity 324 field 10 in modern schema
target_domain_entity_0324,created_at,TIMESTAMPTZ,YES,Target column for domain entity 324 field 11 in modern schema
target_domain_entity_0324,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 324 field 12 in modern schema
target_domain_entity_0325,id,UUID,NO,Target column for domain entity 325 field 1 in modern schema
target_domain_entity_0325,name,VARCHAR(255),NO,Target column for domain entity 325 field 2 in modern schema
target_domain_entity_0325,external_ref,VARCHAR(100),NO,Target column for domain entity 325 field 3 in modern schema
target_domain_entity_0325,state,VARCHAR(30),NO,Target column for domain entity 325 field 4 in modern schema
target_domain_entity_0325,amount,BIGINT,YES,Target column for domain entity 325 field 5 in modern schema
target_domain_entity_0325,count,INTEGER,YES,Target column for domain entity 325 field 6 in modern schema
target_domain_entity_0325,parent_ref,UUID,YES,Target column for domain entity 325 field 7 in modern schema
target_domain_entity_0325,start_time,TIMESTAMPTZ,YES,Target column for domain entity 325 field 8 in modern schema
target_domain_entity_0325,end_time,TIMESTAMPTZ,YES,Target column for domain entity 325 field 9 in modern schema
target_domain_entity_0325,metadata,JSONB,YES,Target column for domain entity 325 field 10 in modern schema
target_domain_entity_0325,created_at,TIMESTAMPTZ,YES,Target column for domain entity 325 field 11 in modern schema
target_domain_entity_0325,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 325 field 12 in modern schema
target_domain_entity_0326,id,UUID,NO,Target column for domain entity 326 field 1 in modern schema
target_domain_entity_0326,name,VARCHAR(255),NO,Target column for domain entity 326 field 2 in modern schema
target_domain_entity_0326,external_ref,VARCHAR(100),NO,Target column for domain entity 326 field 3 in modern schema
target_domain_entity_0326,state,VARCHAR(30),NO,Target column for domain entity 326 field 4 in modern schema
target_domain_entity_0326,amount,BIGINT,YES,Target column for domain entity 326 field 5 in modern schema
target_domain_entity_0326,count,INTEGER,YES,Target column for domain entity 326 field 6 in modern schema
target_domain_entity_0326,parent_ref,UUID,YES,Target column for domain entity 326 field 7 in modern schema
target_domain_entity_0326,start_time,TIMESTAMPTZ,YES,Target column for domain entity 326 field 8 in modern schema
target_domain_entity_0326,end_time,TIMESTAMPTZ,YES,Target column for domain entity 326 field 9 in modern schema
target_domain_entity_0326,metadata,JSONB,YES,Target column for domain entity 326 field 10 in modern schema
target_domain_entity_0326,created_at,TIMESTAMPTZ,YES,Target column for domain entity 326 field 11 in modern schema
target_domain_entity_0326,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 326 field 12 in modern schema
target_domain_entity_0327,id,UUID,NO,Target column for domain entity 327 field 1 in modern schema
target_domain_entity_0327,name,VARCHAR(255),NO,Target column for domain entity 327 field 2 in modern schema
target_domain_entity_0327,external_ref,VARCHAR(100),NO,Target column for domain entity 327 field 3 in modern schema
target_domain_entity_0327,state,VARCHAR(30),NO,Target column for domain entity 327 field 4 in modern schema
target_domain_entity_0327,amount,BIGINT,YES,Target column for domain entity 327 field 5 in modern schema
target_domain_entity_0327,count,INTEGER,YES,Target column for domain entity 327 field 6 in modern schema
target_domain_entity_0327,parent_ref,UUID,YES,Target column for domain entity 327 field 7 in modern schema
target_domain_entity_0327,start_time,TIMESTAMPTZ,YES,Target column for domain entity 327 field 8 in modern schema
target_domain_entity_0327,end_time,TIMESTAMPTZ,YES,Target column for domain entity 327 field 9 in modern schema
target_domain_entity_0327,metadata,JSONB,YES,Target column for domain entity 327 field 10 in modern schema
target_domain_entity_0327,created_at,TIMESTAMPTZ,YES,Target column for domain entity 327 field 11 in modern schema
target_domain_entity_0327,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 327 field 12 in modern schema
target_domain_entity_0328,id,UUID,NO,Target column for domain entity 328 field 1 in modern schema
target_domain_entity_0328,name,VARCHAR(255),NO,Target column for domain entity 328 field 2 in modern schema
target_domain_entity_0328,external_ref,VARCHAR(100),NO,Target column for domain entity 328 field 3 in modern schema
target_domain_entity_0328,state,VARCHAR(30),NO,Target column for domain entity 328 field 4 in modern schema
target_domain_entity_0328,amount,BIGINT,YES,Target column for domain entity 328 field 5 in modern schema
target_domain_entity_0328,count,INTEGER,YES,Target column for domain entity 328 field 6 in modern schema
target_domain_entity_0328,parent_ref,UUID,YES,Target column for domain entity 328 field 7 in modern schema
target_domain_entity_0328,start_time,TIMESTAMPTZ,YES,Target column for domain entity 328 field 8 in modern schema
target_domain_entity_0328,end_time,TIMESTAMPTZ,YES,Target column for domain entity 328 field 9 in modern schema
target_domain_entity_0328,metadata,JSONB,YES,Target column for domain entity 328 field 10 in modern schema
target_domain_entity_0328,created_at,TIMESTAMPTZ,YES,Target column for domain entity 328 field 11 in modern schema
target_domain_entity_0328,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 328 field 12 in modern schema
target_domain_entity_0329,id,UUID,NO,Target column for domain entity 329 field 1 in modern schema
target_domain_entity_0329,name,VARCHAR(255),NO,Target column for domain entity 329 field 2 in modern schema
target_domain_entity_0329,external_ref,VARCHAR(100),NO,Target column for domain entity 329 field 3 in modern schema
target_domain_entity_0329,state,VARCHAR(30),NO,Target column for domain entity 329 field 4 in modern schema
target_domain_entity_0329,amount,BIGINT,YES,Target column for domain entity 329 field 5 in modern schema
target_domain_entity_0329,count,INTEGER,YES,Target column for domain entity 329 field 6 in modern schema
target_domain_entity_0329,parent_ref,UUID,YES,Target column for domain entity 329 field 7 in modern schema
target_domain_entity_0329,start_time,TIMESTAMPTZ,YES,Target column for domain entity 329 field 8 in modern schema
target_domain_entity_0329,end_time,TIMESTAMPTZ,YES,Target column for domain entity 329 field 9 in modern schema
target_domain_entity_0329,metadata,JSONB,YES,Target column for domain entity 329 field 10 in modern schema
target_domain_entity_0329,created_at,TIMESTAMPTZ,YES,Target column for domain entity 329 field 11 in modern schema
target_domain_entity_0329,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 329 field 12 in modern schema
target_domain_entity_0330,id,UUID,NO,Target column for domain entity 330 field 1 in modern schema
target_domain_entity_0330,name,VARCHAR(255),NO,Target column for domain entity 330 field 2 in modern schema
target_domain_entity_0330,external_ref,VARCHAR(100),NO,Target column for domain entity 330 field 3 in modern schema
target_domain_entity_0330,state,VARCHAR(30),NO,Target column for domain entity 330 field 4 in modern schema
target_domain_entity_0330,amount,BIGINT,YES,Target column for domain entity 330 field 5 in modern schema
target_domain_entity_0330,count,INTEGER,YES,Target column for domain entity 330 field 6 in modern schema
target_domain_entity_0330,parent_ref,UUID,YES,Target column for domain entity 330 field 7 in modern schema
target_domain_entity_0330,start_time,TIMESTAMPTZ,YES,Target column for domain entity 330 field 8 in modern schema
target_domain_entity_0330,end_time,TIMESTAMPTZ,YES,Target column for domain entity 330 field 9 in modern schema
target_domain_entity_0330,metadata,JSONB,YES,Target column for domain entity 330 field 10 in modern schema
target_domain_entity_0330,created_at,TIMESTAMPTZ,YES,Target column for domain entity 330 field 11 in modern schema
target_domain_entity_0330,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 330 field 12 in modern schema
target_domain_entity_0331,id,UUID,NO,Target column for domain entity 331 field 1 in modern schema
target_domain_entity_0331,name,VARCHAR(255),NO,Target column for domain entity 331 field 2 in modern schema
target_domain_entity_0331,external_ref,VARCHAR(100),NO,Target column for domain entity 331 field 3 in modern schema
target_domain_entity_0331,state,VARCHAR(30),NO,Target column for domain entity 331 field 4 in modern schema
target_domain_entity_0331,amount,BIGINT,YES,Target column for domain entity 331 field 5 in modern schema
target_domain_entity_0331,count,INTEGER,YES,Target column for domain entity 331 field 6 in modern schema
target_domain_entity_0331,parent_ref,UUID,YES,Target column for domain entity 331 field 7 in modern schema
target_domain_entity_0331,start_time,TIMESTAMPTZ,YES,Target column for domain entity 331 field 8 in modern schema
target_domain_entity_0331,end_time,TIMESTAMPTZ,YES,Target column for domain entity 331 field 9 in modern schema
target_domain_entity_0331,metadata,JSONB,YES,Target column for domain entity 331 field 10 in modern schema
target_domain_entity_0331,created_at,TIMESTAMPTZ,YES,Target column for domain entity 331 field 11 in modern schema
target_domain_entity_0331,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 331 field 12 in modern schema
target_domain_entity_0332,id,UUID,NO,Target column for domain entity 332 field 1 in modern schema
target_domain_entity_0332,name,VARCHAR(255),NO,Target column for domain entity 332 field 2 in modern schema
target_domain_entity_0332,external_ref,VARCHAR(100),NO,Target column for domain entity 332 field 3 in modern schema
target_domain_entity_0332,state,VARCHAR(30),NO,Target column for domain entity 332 field 4 in modern schema
target_domain_entity_0332,amount,BIGINT,YES,Target column for domain entity 332 field 5 in modern schema
target_domain_entity_0332,count,INTEGER,YES,Target column for domain entity 332 field 6 in modern schema
target_domain_entity_0332,parent_ref,UUID,YES,Target column for domain entity 332 field 7 in modern schema
target_domain_entity_0332,start_time,TIMESTAMPTZ,YES,Target column for domain entity 332 field 8 in modern schema
target_domain_entity_0332,end_time,TIMESTAMPTZ,YES,Target column for domain entity 332 field 9 in modern schema
target_domain_entity_0332,metadata,JSONB,YES,Target column for domain entity 332 field 10 in modern schema
target_domain_entity_0332,created_at,TIMESTAMPTZ,YES,Target column for domain entity 332 field 11 in modern schema
target_domain_entity_0332,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 332 field 12 in modern schema
target_domain_entity_0333,id,UUID,NO,Target column for domain entity 333 field 1 in modern schema
target_domain_entity_0333,name,VARCHAR(255),NO,Target column for domain entity 333 field 2 in modern schema
target_domain_entity_0333,external_ref,VARCHAR(100),NO,Target column for domain entity 333 field 3 in modern schema
target_domain_entity_0333,state,VARCHAR(30),NO,Target column for domain entity 333 field 4 in modern schema
target_domain_entity_0333,amount,BIGINT,YES,Target column for domain entity 333 field 5 in modern schema
target_domain_entity_0333,count,INTEGER,YES,Target column for domain entity 333 field 6 in modern schema
target_domain_entity_0333,parent_ref,UUID,YES,Target column for domain entity 333 field 7 in modern schema
target_domain_entity_0333,start_time,TIMESTAMPTZ,YES,Target column for domain entity 333 field 8 in modern schema
target_domain_entity_0333,end_time,TIMESTAMPTZ,YES,Target column for domain entity 333 field 9 in modern schema
target_domain_entity_0333,metadata,JSONB,YES,Target column for domain entity 333 field 10 in modern schema
target_domain_entity_0333,created_at,TIMESTAMPTZ,YES,Target column for domain entity 333 field 11 in modern schema
target_domain_entity_0333,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 333 field 12 in modern schema
target_domain_entity_0334,id,UUID,NO,Target column for domain entity 334 field 1 in modern schema
target_domain_entity_0334,name,VARCHAR(255),NO,Target column for domain entity 334 field 2 in modern schema
target_domain_entity_0334,external_ref,VARCHAR(100),NO,Target column for domain entity 334 field 3 in modern schema
target_domain_entity_0334,state,VARCHAR(30),NO,Target column for domain entity 334 field 4 in modern schema
target_domain_entity_0334,amount,BIGINT,YES,Target column for domain entity 334 field 5 in modern schema
target_domain_entity_0334,count,INTEGER,YES,Target column for domain entity 334 field 6 in modern schema
target_domain_entity_0334,parent_ref,UUID,YES,Target column for domain entity 334 field 7 in modern schema
target_domain_entity_0334,start_time,TIMESTAMPTZ,YES,Target column for domain entity 334 field 8 in modern schema
target_domain_entity_0334,end_time,TIMESTAMPTZ,YES,Target column for domain entity 334 field 9 in modern schema
target_domain_entity_0334,metadata,JSONB,YES,Target column for domain entity 334 field 10 in modern schema
target_domain_entity_0334,created_at,TIMESTAMPTZ,YES,Target column for domain entity 334 field 11 in modern schema
target_domain_entity_0334,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 334 field 12 in modern schema
target_domain_entity_0335,id,UUID,NO,Target column for domain entity 335 field 1 in modern schema
target_domain_entity_0335,name,VARCHAR(255),NO,Target column for domain entity 335 field 2 in modern schema
target_domain_entity_0335,external_ref,VARCHAR(100),NO,Target column for domain entity 335 field 3 in modern schema
target_domain_entity_0335,state,VARCHAR(30),NO,Target column for domain entity 335 field 4 in modern schema
target_domain_entity_0335,amount,BIGINT,YES,Target column for domain entity 335 field 5 in modern schema
target_domain_entity_0335,count,INTEGER,YES,Target column for domain entity 335 field 6 in modern schema
target_domain_entity_0335,parent_ref,UUID,YES,Target column for domain entity 335 field 7 in modern schema
